SnOOSOHIxUYt2485441d7786|و حالا محاکمه دِرِیفوس برای یهودستیزها مهر تاییدی بر این اتهامات بود|و حالا محاکمه دِرِیفوس برای یهودستیزها مهر تاییدی بر این اتهامات بود
SnOOSOHIxUYt2493227d8868|محاکمه دریفوس تبدیل به داغ ترین موضوع روز نه تنها در فرانسه بلکه در کل اروپا و حتی آمریکا شده بود|محاکمه دریفوس تبدیل به داغ ترین موضوع روز نه تنها در فرانسه بلکه در کل اروپا و حتی آمریکا شده بود
SnOOSOHIxUYt2502095d5941|منتهی متهم اون دادگاه نه دریفوس بلکه یهودی ها بودن و دریفوس نماد یهودی ها بود|منتهی متهم اون دادگاه نه دریفوس بلکه یهودی ها بودن و دریفوس نماد یهودی ها بود
SnOOSOHIxUYt2508036d5499|دریفوس نماد یهودی ها بود  اکثر کسانی که باور داشتن دریفوس خیانت کرده|دریفوس نماد یهودی ها بود  اکثر کسانی که باور داشتن دریفوس خیانت کرده
SnOOSOHIxUYt2513535d7579|قلبا از یهودی ها متنفر بودن و اگه دریفوس یهودی نبود شاید اصلا اهمیتی به این موضوع نمیدادن|قلبا از یهودی ها متنفر بودن و اگه دریفوس یهودی نبود شاید اصلا اهمیتی به این موضوع نمیدادن
SnOOSOHIxUYt2521114d5602|کل ماجرای دادگاه هم بخاطر یهودی بودن دریفوس انقدر بولد شده بود|کل ماجرای دادگاه هم بخاطر یهودی بودن دریفوس انقدر بولد شده بود
SnOOSOHIxUYt2526716d3492|نحوه ابلاغ حکم دِرِیفوس هم خیلی عجیب  بود|نحوه ابلاغ حکم دِرِیفوس هم خیلی عجیب  بود
SnOOSOHIxUYt2530208d7091|یه ژنرال فرانسوی پاشد اومد در حضور صدها تماشاگر ضدیهودی که منتظر قرائت حکم بودن|یه ژنرال فرانسوی پاشد اومد در حضور صدها تماشاگر ضدیهودی که منتظر قرائت حکم بودن
SnOOSOHIxUYt2537299d11628|حکم دِرِیفوس رو با خشونت کلامی که داشت بهش ابلاغ کرد و بعد هم گفت که آلفرد دِرِیفوس تو لیاقت و شرافت پوشیدن اونیفرم ارتش فرانسه رو نداری|حکم دِرِیفوس رو با خشونت کلامی که داشت بهش ابلاغ کرد و بعد هم گفت که آلفرد دِرِیفوس تو لیاقت و شرافت پوشیدن اونیفرم ارتش فرانسه رو نداری
SnOOSOHIxUYt2548927d5281|بعدشم یه فرمانده دیگه اومد جلو و نشون های نظامی رو از لباس دِرِیفوس کند|بعدشم یه فرمانده دیگه اومد جلو و نشون های نظامی رو از لباس دِرِیفوس کند
SnOOSOHIxUYt2554208d5884|و ارتش فرانسه نشان شجاعتی که قبلا به دِرِیفوس داده بود هم ازش پس گرفت|و ارتش فرانسه نشان شجاعتی که قبلا به دِرِیفوس داده بود هم ازش پس گرفت
SnOOSOHIxUYt2560092d8290|تماشاگران فرانسوی هم با فریاد مرگ بر دریفوس این عمل رو تایید کردن و شروع کردن به شعار دادن|تماشاگران فرانسوی هم با فریاد مرگ بر دریفوس این عمل رو تایید کردن و شروع کردن به شعار دادن
SnOOSOHIxUYt2568382d11371|خیلی زود شعارها از مرگ بر دِرِیفوس رفت سمت مرگ بر یهودی ها و ماهیت اصلی ماجرا دیگه علنی شد|خیلی زود شعارها از مرگ بر دِرِیفوس رفت سمت مرگ بر یهودی ها و ماهیت اصلی ماجرا دیگه علنی شد
SnOOSOHIxUYt2579753d6034|اگه میخوایید عاقبت دِرِیفوس رو بدونید باید بگم که دِرِیفوس زندانی و تبعید شد|اگه میخوایید عاقبت دِرِیفوس رو بدونید باید بگم که دِرِیفوس زندانی و تبعید شد
SnOOSOHIxUYt2585787d3718|ولی چندین سال بعد از همه اتهامات تبرئه شد|ولی چندین سال بعد از همه اتهامات تبرئه شد
SnOOSOHIxUYt2589505d4017|و با یک درجه ارشدیت برگشت به ارتش فرانسه|و با یک درجه ارشدیت برگشت به ارتش فرانسه
SnOOSOHIxUYt2593522d5986|ولی ما کاری با چندین سال بعد نداریم و در زمان محاکمه دِرِیفوس هستیم|ولی ما کاری با چندین سال بعد نداریم و در زمان محاکمه دِرِیفوس هستیم
SnOOSOHIxUYt2599508d3974|محاکمه دریفوس جامعه فرانسه رو دچار شکاف کرده بود|محاکمه دریفوس جامعه فرانسه رو دچار شکاف کرده بود
SnOOSOHIxUYt2603482d6423|اکثریت خواهان محاکمه دریفوس و اقلیت کمی هم طرفدار دریفوس بودن|اکثریت خواهان محاکمه دریفوس و اقلیت کمی هم طرفدار دریفوس بودن
SnOOSOHIxUYt2615991d7057|امیل زولا حتی به خاطر اعتراض به محاکمه دریفوس محکوم و یک سال تبعید شد|امیل زولا حتی به خاطر اعتراض به محاکمه دریفوس محکوم و یک سال تبعید شد
SnOOSOHIxUYt2623048d8476|شاید کمتر رویدادی در اواخر قرن 19 اندازه این ماجرا بر یهودی ها تاثیرگذار بود|شاید کمتر رویدادی در اواخر قرن 19 اندازه این ماجرا بر یهودی ها تاثیرگذار بود
SnOOSOHIxUYt2638958d4110|به اندازه محاکمه دریفوس بر روی یهودی ها تاثیرگذار نبود|به اندازه محاکمه دریفوس بر روی یهودی ها تاثیرگذار نبود
SnOOSOHIxUYt2643068d9410|این کشتارها وحشتناک بودن ولی این اولین بار نبود و احتمالا آخرین بار هم نبود که اتفاق میافتادن|این کشتارها وحشتناک بودن ولی این اولین بار نبود و احتمالا آخرین بار هم نبود که اتفاق میافتادن
SnOOSOHIxUYt2652478d10444|اما داستان محاکمه دریفوس متفاوت بود و متهم اصلی دادگاه دریفوس در اصل نژاد یهودی و یهودیت بود|اما داستان محاکمه دریفوس متفاوت بود و متهم اصلی دادگاه دریفوس در اصل نژاد یهودی و یهودیت بود
SnOOSOHIxUYt2662922d14607|کمتر از شش ماه بعد از ماجرای درایفوس یک یهودی سکولار با تاثیر از ماجرای دریفوس اومد ایده کشور یهودی رو از اذهان یهودی ها آورد|کمتر از شش ماه بعد از ماجرای درایفوس یک یهودی سکولار با تاثیر از ماجرای دریفوس اومد ایده کشور یهودی رو از اذهان یهودی ها آورد
SnOOSOHIxUYt2677529d3750|روی کاغذ و صهیونیسم متولد شد|روی کاغذ و صهیونیسم متولد شد
SnOOSOHIxUYt2681279d7917|این یهودی سکولار کسی نبود جز تئودور هرتصل بنیانگذار جریان صهیونیسم|این یهودی سکولار کسی نبود جز تئودور هرتصل بنیانگذار جریان صهیونیسم
SnOOSOHIxUYt2707861d9241|اون یک یهودی سکولار از طبقه مرفه بود و البته اونم مثل یهودی های دیگه همیشه دغدغه هم کیشانش رو داشت|اون یک یهودی سکولار از طبقه مرفه بود و البته اونم مثل یهودی های دیگه همیشه دغدغه هم کیشانش رو داشت
SnOOSOHIxUYt2717102d3939|تا قبل از ماجرای دریفوس اصلا کسی نام هرتصل رو نشنیده بود|تا قبل از ماجرای دریفوس اصلا کسی نام هرتصل رو نشنیده بود
SnOOSOHIxUYt2721041d7301|در جریان محاکمه دریفوس هرتصل به عنوان خبرنگار رفت فرانسه و این محاکمه رو پوشش خبری داد|در جریان محاکمه دریفوس هرتصل به عنوان خبرنگار رفت فرانسه و این محاکمه رو پوشش خبری داد
SnOOSOHIxUYt2728342d8553|تو این ماموریت هرتصل خیلی تحت تاثیر قرار گرفت هرتصل از نزدیک میدید که متهم دادگاه دریفوس نیست|تو این ماموریت هرتصل خیلی تحت تاثیر قرار گرفت هرتصل از نزدیک میدید که متهم دادگاه دریفوس نیست
SnOOSOHIxUYt2736895d11818|بلکه متهم نژاد یهودی هاست، مخصوصا که هرتصل فریاد مرگ بر یهودی های فرانسوی ها رو در آخر دادگاه با گوش خودش شنیده بود|بلکه متهم نژاد یهودی هاست، مخصوصا که هرتصل فریاد مرگ بر یهودی های فرانسوی ها رو در آخر دادگاه با گوش خودش شنیده بود
SnOOSOHIxUYt2748713d7211|شش ماه بعد از محاکمه دریفوس بود که هرتصل کتاب معروف موطن یهود رو نوشت|شش ماه بعد از محاکمه دریفوس بود که هرتصل کتاب معروف موطن یهود رو نوشت
SnOOSOHIxUYt2766254d9110|به واقع تا قبل از محاکمه دریفوس و نوشتن کتاب موطن یهود اسم هرتصل رو به جز فامیل و دوستانش کس دیگه ای نشنیده بود|به واقع تا قبل از محاکمه دریفوس و نوشتن کتاب موطن یهود اسم هرتصل رو به جز فامیل و دوستانش کس دیگه ای نشنیده بود
SnOOSOHIxUYt2775364d9087|و هرتصل به هیچ کدوم اینا وصل نبود. هرتصل هم یک یهودی بود که ایده تشکیل کشور یهود رو در سرش داشت|و هرتصل به هیچ کدوم اینا وصل نبود. هرتصل هم یک یهودی بود که ایده تشکیل کشور یهود رو در سرش داشت
SnOOSOHIxUYt2784451d6131|منتهی فرق هرتصل با بقیه کسانی که ایده تشکیل کشور یهود رو داشتن این بود|منتهی فرق هرتصل با بقیه کسانی که ایده تشکیل کشور یهود رو داشتن این بود
SnOOSOHIxUYt2790582d6559|که هرتصل این اندیشه که ما چرا کشور خودمون رو نداشته باشیم رو از رویا آورد روی کاغذ|که هرتصل این اندیشه که ما چرا کشور خودمون رو نداشته باشیم رو از رویا آورد روی کاغذ
SnOOSOHIxUYt2797141d2961|و سعی کرد که بهش جامع عمل بپوشونه|و سعی کرد که بهش جامع عمل بپوشونه
SnOOSOHIxUYt2800102d6072|وگرنه این فکر اصلا مختص هرتصل نبود و همونطور که گفتیم از قبل هم مطرح شده بود|وگرنه این فکر اصلا مختص هرتصل نبود و همونطور که گفتیم از قبل هم مطرح شده بود
SnOOSOHIxUYt2806174d7963|خلاصه ی اندیشه هرتصل این بود که یهودی ها هم مثل همه مردمان و ملت های دیگه باید یک سرزمین و وطنی داشته باشن|خلاصه ی اندیشه هرتصل این بود که یهودی ها هم مثل همه مردمان و ملت های دیگه باید یک سرزمین و وطنی داشته باشن
SnOOSOHIxUYt2814137d6647|وطنی که یهودی ها به کمک دانش و سرمایه و امکاناتی که از اون برخوردار بودن بتونن آبادش کنن|وطنی که یهودی ها به کمک دانش و سرمایه و امکاناتی که از اون برخوردار بودن بتونن آبادش کنن
SnOOSOHIxUYt2820784d6103|هرتصل این اندیشه هاش رو همونطور که گفتیم در کتاب 86 صفحه ایش به نام موطن یهود نوشت|هرتصل این اندیشه هاش رو همونطور که گفتیم در کتاب 86 صفحه ایش به نام موطن یهود نوشت
SnOOSOHIxUYt2826887d5461|و البته تو این کتاب هیچ اشاره ای هم نشده بود که سرزمین یهود باید کجا باشه|و البته تو این کتاب هیچ اشاره ای هم نشده بود که سرزمین یهود باید کجا باشه
SnOOSOHIxUYt2832348d8499|فقط ایده اش مطرح شده بود ولی خوب کمی جلوتر سرزمین فلسطین برای تشکیل کشور یهود انتخاب شد که بهش میرسیم|فقط ایده اش مطرح شده بود ولی خوب کمی جلوتر سرزمین فلسطین برای تشکیل کشور یهود انتخاب شد که بهش میرسیم
SnOOSOHIxUYt2840847d7282|البته هرتصل تنها کسی نبود که دوست داشت یهودی ها رو در یک منطقه ساکن کنه|البته هرتصل تنها کسی نبود که دوست داشت یهودی ها رو در یک منطقه ساکن کنه
SnOOSOHIxUYt2854820d9597|حدود شش هزار نفر از یهودی ها رو با هزینه خودش برده بود به کشور آرژانتین که اونجا یهودی ها بتونن با آرامش زندگی کنن|حدود شش هزار نفر از یهودی ها رو با هزینه خودش برده بود به کشور آرژانتین که اونجا یهودی ها بتونن با آرامش زندگی کنن
SnOOSOHIxUYt2864417d4528|مشابه ایده آرژانتین در فلسطین هم اتفاق افتاده بود|مشابه ایده آرژانتین در فلسطین هم اتفاق افتاده بود
SnOOSOHIxUYt2868945d10373|دو یهودی میلیونر انگلیسی در اواسط قرن نوزدهم زمین های زیادی از ملاکین عثمانی و عرب در فلسطین خریداری کرده بودن|دو یهودی میلیونر انگلیسی در اواسط قرن نوزدهم زمین های زیادی از ملاکین عثمانی و عرب در فلسطین خریداری کرده بودن
SnOOSOHIxUYt2884332d7122|اما یهودی های زیادی حاضر نشده بودن برن به فلسطین، اونقدری که رفتن آرژانتین به فلسطین نرفتن|اما یهودی های زیادی حاضر نشده بودن برن به فلسطین، اونقدری که رفتن آرژانتین به فلسطین نرفتن
SnOOSOHIxUYt2891454d10833|ولی در کل تفاوت مهم ایده هرتصل با طرح های این سه تا یهودی پولدار این بود که هرتصل راه حل رو مهاجرت نمیدونست|ولی در کل تفاوت مهم ایده هرتصل با طرح های این سه تا یهودی پولدار این بود که هرتصل راه حل رو مهاجرت نمیدونست
SnOOSOHIxUYt2910264d4649|و از اونجایی که سرزمین فلسطین برای یهودی ها اهمیت ویژه مذهبی هم داشت|و از اونجایی که سرزمین فلسطین برای یهودی ها اهمیت ویژه مذهبی هم داشت
SnOOSOHIxUYt2914913d6363|برای اجرای ایده سرزمین جدید یهودیان ، فلسطین انتخاب شد|برای اجرای ایده سرزمین جدید یهودیان ، فلسطین انتخاب شد
SnOOSOHIxUYt2926432d5530|و ازش خواست که اجازه بده یهودی ها به صورت دسته جمعی بیان به سرزمین های فلسطینی|و ازش خواست که اجازه بده یهودی ها به صورت دسته جمعی بیان به سرزمین های فلسطینی
SnOOSOHIxUYt2931962d3894|که اون زمان زیرنظر امپراتوری عثمانی اداره میشد و|که اون زمان زیرنظر امپراتوری عثمانی اداره میشد و
SnOOSOHIxUYt2935856d6432|در مقابل هم هرتزل گفت که یهودی ها با سرمایه و دانشی که دارن اونجا رو آباد میکنن|در مقابل هم هرتزل گفت که یهودی ها با سرمایه و دانشی که دارن اونجا رو آباد میکنن
SnOOSOHIxUYt2942288d4946|البته هرتصل اصلا نگفت که ایده نهایی تشکیل کشور مستقله|البته هرتصل اصلا نگفت که ایده نهایی تشکیل کشور مستقله
SnOOSOHIxUYt2947234d3350|فقط داشت اجازه میگرفت که یهودی ها بتونن برن اونجا|فقط داشت اجازه میگرفت که یهودی ها بتونن برن اونجا
SnOOSOHIxUYt2950584d3486|قبلا تاریخچه سرزمین فلسطین رو مفصل روایت کردیم|قبلا تاریخچه سرزمین فلسطین رو مفصل روایت کردیم
SnOOSOHIxUYt2954070d8566|و تا اونجا رفتیم جلو که این سرزمین افتاد دست مسلمون ها و بعد هم امپراتوری بزرگ عثمانی مسلمون اونجا رو اداره میکرد|و تا اونجا رفتیم جلو که این سرزمین افتاد دست مسلمون ها و بعد هم امپراتوری بزرگ عثمانی مسلمون اونجا رو اداره میکرد
SnOOSOHIxUYt2962636d4545|فلسطین جزو سنجک یا همون استان شام بود|فلسطین جزو سنجک یا همون استان شام بود
SnOOSOHIxUYt2985822d4220|هیچ وقت اولویت اول و دومش نبود|هیچ وقت اولویت اول و دومش نبود
SnOOSOHIxUYt2990042d2643|مخصوصا در اواخر قرن 19|مخصوصا در اواخر قرن 19
SnOOSOHIxUYt3000417d5238|و دغدغه های مهم دیگه ای داشت و سرزمین فلسطین براش خیلی مهم نبود|و دغدغه های مهم دیگه ای داشت و سرزمین فلسطین براش خیلی مهم نبود
SnOOSOHIxUYt3005655d3626|و به همین دلیل بود که فلسطین از لحاظ تمدن و فرهنگ|و به همین دلیل بود که فلسطین از لحاظ تمدن و فرهنگ
SnOOSOHIxUYt3009281d7515|منطقه ای فوق العاده عقب مونده و توسعه نیافته بود و خوب به طبع زمین های ارزونی هم داشت|منطقه ای فوق العاده عقب مونده و توسعه نیافته بود و خوب به طبع زمین های ارزونی هم داشت
SnOOSOHIxUYt3016796d5281|در هر صورت وقتی هرتصل رفت سراغ سطلان عبدالحمید پادشاه امپراتوری عثمانی|در هر صورت وقتی هرتصل رفت سراغ سطلان عبدالحمید پادشاه امپراتوری عثمانی
SnOOSOHIxUYt3022077d6417|بهش اطمینان داد که یهودی ها مالیت دهنده های خوبی هستن و برای دولت عثمانی مشکلی ایجاد نمیکنن|بهش اطمینان داد که یهودی ها مالیت دهنده های خوبی هستن و برای دولت عثمانی مشکلی ایجاد نمیکنن
SnOOSOHIxUYt3028494d6755|ولی با این حال سلطان عبدالحمید مسلمون اجازه این کار رو به هرتصل یهودی نداد|ولی با این حال سلطان عبدالحمید مسلمون اجازه این کار رو به هرتصل یهودی نداد
SnOOSOHIxUYt3035249d6703|اینجا بود که هرتصل رفت سراغ قیصر آلمان و از اون خواست که با نفوذی که روی عثمانی ها داره|اینجا بود که هرتصل رفت سراغ قیصر آلمان و از اون خواست که با نفوذی که روی عثمانی ها داره
SnOOSOHIxUYt3041952d2601|از اونا بخواد که با این پیشنهاد موافقت کنن|از اونا بخواد که با این پیشنهاد موافقت کنن
SnOOSOHIxUYt3044553d4449|اما قیصر آلمان گفت که نمیتونه امپراتور عثمانی رو ترغیب کنه|اما قیصر آلمان گفت که نمیتونه امپراتور عثمانی رو ترغیب کنه
SnOOSOHIxUYt3049002d9051|بعد از اون هرتصل رفت سراغ انگلیسی ها و ایده ای که با مشورت بقیه بهش پروبال هم داده بود رو با انگلیسی ها مطرح کرد|بعد از اون هرتصل رفت سراغ انگلیسی ها و ایده ای که با مشورت بقیه بهش پروبال هم داده بود رو با انگلیسی ها مطرح کرد
SnOOSOHIxUYt3058053d4529|اتفاقا انگلیسی ها از این ایده استقبال کردن و حتی یک گام هم جلوتر رفتن|اتفاقا انگلیسی ها از این ایده استقبال کردن و حتی یک گام هم جلوتر رفتن
SnOOSOHIxUYt3069833d5292|یهودی ها رو متمرکز کنن که خوب با توجه به فاصله خیلی دورش از اروپا|یهودی ها رو متمرکز کنن که خوب با توجه به فاصله خیلی دورش از اروپا
SnOOSOHIxUYt3075125d7877|و البته قداستی که سرزمین فلسطین برای یهودی ها داشت این پیشنهاد توسط هرتصل و رفقاش رد شد|و البته قداستی که سرزمین فلسطین برای یهودی ها داشت این پیشنهاد توسط هرتصل و رفقاش رد شد
SnOOSOHIxUYt3083002d5587|و از اونور انگلیسی ها هم نتونستن برای هرتصل و رفقاش کاری کنن|و از اونور انگلیسی ها هم نتونستن برای هرتصل و رفقاش کاری کنن
SnOOSOHIxUYt3088589d13193|نه تنها عثمانی و آلمان و انگلیس نتونستن کاری بکنن بلکه در داخل یهودی ها هم یک عده  با این ایده هرتصل و بازگشت به سرزمین فلسطین مخالف بودن|نه تنها عثمانی و آلمان و انگلیس نتونستن کاری بکنن بلکه در داخل یهودی ها هم یک عده  با این ایده هرتصل و بازگشت به سرزمین فلسطین مخالف بودن
SnOOSOHIxUYt3109334d11531|منتهی با توجه به تعالیم دینی ما باید زیر پرچم مسیح نجات دهنده به اورشلیم برگردیم و نه زیر پرچم هرتصل سکولار|منتهی با توجه به تعالیم دینی ما باید زیر پرچم مسیح نجات دهنده به اورشلیم برگردیم و نه زیر پرچم هرتصل سکولار
SnOOSOHIxUYt3120865d3879|اما هرتصل تونست در برابر این عده مقاومت کنه|اما هرتصل تونست در برابر این عده مقاومت کنه
SnOOSOHIxUYt3124744d5770|و  این فکر رو جابندازه که تا کی میخوایید بدبختی بکشید و منتظر منجی بمونید|و  این فکر رو جابندازه که تا کی میخوایید بدبختی بکشید و منتظر منجی بمونید
SnOOSOHIxUYt3130514d2599|چرا خودمون آستین بالا نزنیم و کاری نکنیم|چرا خودمون آستین بالا نزنیم و کاری نکنیم
SnOOSOHIxUYt3133113d5615|و اینجوری بود که نهال صهیونیسم شکل گرفت|و اینجوری بود که نهال صهیونیسم شکل گرفت
SnOOSOHIxUYt3138728d3926|صهیونیسم که اسمش از کوه صیهون در اورشلیم میاد|صهیونیسم که اسمش از کوه صیهون در اورشلیم میاد
SnOOSOHIxUYt3142654d7440|یک جنبش سیاسی و ملی گرای یهودیه که هدفش تشکیل کشوری برای یهودیانه|یک جنبش سیاسی و ملی گرای یهودیه که هدفش تشکیل کشوری برای یهودیانه
SnOOSOHIxUYt3150094d7309|ایده تشکیل کشور یهودیان ، ایده ای که هرتصل بود که برای اولین بار روی کاغذ آوردش|ایده تشکیل کشور یهودیان ، ایده ای که هرتصل بود که برای اولین بار روی کاغذ آوردش
SnOOSOHIxUYt3157403d5403|و شروع کرد به فعالیت های سیاسی برای اجرایی کردن این ایده|و شروع کرد به فعالیت های سیاسی برای اجرایی کردن این ایده
SnOOSOHIxUYt3171595d6521|رو در سال 1897 در یکی از سالن های اجتماعات شهر بازل سویس تشکیل بده|رو در سال 1897 در یکی از سالن های اجتماعات شهر بازل سویس تشکیل بده
SnOOSOHIxUYt3178116d7137|در حدود 40 نفر یهودی از 16 کشور اروپایی بعد از ماه ها تلاش هرتصل دور هم جمع شدن|در حدود 40 نفر یهودی از 16 کشور اروپایی بعد از ماه ها تلاش هرتصل دور هم جمع شدن
SnOOSOHIxUYt3185253d3488|و اولین کنگره صهیونیسم رو تشکیل دادن|و اولین کنگره صهیونیسم رو تشکیل دادن
SnOOSOHIxUYt3188741d5222|همشون هم یک هدف مشترک داشتن؛ تشکیل کشور مستقل یهودی|همشون هم یک هدف مشترک داشتن؛ تشکیل کشور مستقل یهودی
SnOOSOHIxUYt3193963d6838|هرتصل شد اولین رهبر صهیونیست ها و در کنگره اول هم تصمیم بر این شد که صهیونیست ها|هرتصل شد اولین رهبر صهیونیست ها و در کنگره اول هم تصمیم بر این شد که صهیونیست ها
SnOOSOHIxUYt3200801d3357|اونایی که هدفشون ایجاد کشور مستقل یهودیه|اونایی که هدفشون ایجاد کشور مستقل یهودیه
SnOOSOHIxUYt3204158d2226|هر سال باید تشکیل جلسه بدن|هر سال باید تشکیل جلسه بدن
SnOOSOHIxUYt3206384d9468|بنابراین از فاصله سال 1897 تا سال 1904 کنگره صهیونیسم شش بار تشکیل شد|بنابراین از فاصله سال 1897 تا سال 1904 کنگره صهیونیسم شش بار تشکیل شد
SnOOSOHIxUYt3215852d5625|و در هر کنگره اونا یک قدم به تشکیل کشور یهودی نزدیک تر شدن|و در هر کنگره اونا یک قدم به تشکیل کشور یهودی نزدیک تر شدن
SnOOSOHIxUYt3221477d7500|ولی خوب در سال 1904 هرتصل 44 ساله از دنیا رفت|ولی خوب در سال 1904 هرتصل 44 ساله از دنیا رفت
SnOOSOHIxUYt3228977d7938|هر چند که صهیونیسم با مردن هرتصل نه تنها از بین نرفت بلکه تو این چند سال قوی و قوی تر هم شد|هر چند که صهیونیسم با مردن هرتصل نه تنها از بین نرفت بلکه تو این چند سال قوی و قوی تر هم شد
SnOOSOHIxUYt3236915d4977|اما برنامه صهیونیسم برای تشکیل کشور یهودی در فلسطین چی بود؟|اما برنامه صهیونیسم برای تشکیل کشور یهودی در فلسطین چی بود؟
SnOOSOHIxUYt3241892d5044|در اون زمان همانطور که گفتیم امپراتوری عثمانی در حال فروپاشی بود|در اون زمان همانطور که گفتیم امپراتوری عثمانی در حال فروپاشی بود
SnOOSOHIxUYt3246936d7033|و بخش های مهم این امپراتوری پشت سر هم در حال جداشدن از امپراتوری عثمانی بود|و بخش های مهم این امپراتوری پشت سر هم در حال جداشدن از امپراتوری عثمانی بود
SnOOSOHIxUYt3253969d14710|تونس 1881 مصر 1882 سودان 1899 بوسنی و هرزگوین و بلغارستان 1908 لیبی 1911 مراکش 1912، اینا همه از امپراتوری عثمانی جدا شده بودن|تونس 1881 مصر 1882 سودان 1899 بوسنی و هرزگوین و بلغارستان 1908 لیبی 1911 مراکش 1912، اینا همه از امپراتوری عثمانی جدا شده بودن
SnOOSOHIxUYt3268679d8039|و خود امپراتوری هم در جریان جنگ جهانی اول در سال 1918 دیگه کاملا نابود شد|و خود امپراتوری هم در جریان جنگ جهانی اول در سال 1918 دیگه کاملا نابود شد
SnOOSOHIxUYt3276718d3550|و فقط کشور ترکیه امروزی ازش باقی موند|و فقط کشور ترکیه امروزی ازش باقی موند
SnOOSOHIxUYt3280268d4481|ما کاری به سرزمین های دیگه نداریم اینجا تمرکزمون روی سرزمین فلسطینه|ما کاری به سرزمین های دیگه نداریم اینجا تمرکزمون روی سرزمین فلسطینه
SnOOSOHIxUYt3284749d4502|و داستانمون هم هنوز به جنگ جهانی اول نرسیده|و داستانمون هم هنوز به جنگ جهانی اول نرسیده
SnOOSOHIxUYt3289251d7225|مهم اینه که بدونیم در ابتدای قرن بیستم فلسطین در حقیقت بخشی از امپراتوری بود|مهم اینه که بدونیم در ابتدای قرن بیستم فلسطین در حقیقت بخشی از امپراتوری بود
SnOOSOHIxUYt3296476d5051|که اصل آن امپراتوری به سرعت در حال از بین رفتن بود|که اصل آن امپراتوری به سرعت در حال از بین رفتن بود
SnOOSOHIxUYt3301527d7440|و بنابراین یهودی ها در فلسطین با امپراتوری بسیار ضعیف عثمانی طرف بودن|و بنابراین یهودی ها در فلسطین با امپراتوری بسیار ضعیف عثمانی طرف بودن
SnOOSOHIxUYt3308967d7958|جمعیت فلسطین در آغاز قرن بیستم بالغ بر بیش از 500 هزار تن عرب و کمتر از 50 هزار نفر یهودی بود|جمعیت فلسطین در آغاز قرن بیستم بالغ بر بیش از 500 هزار تن عرب و کمتر از 50 هزار نفر یهودی بود
SnOOSOHIxUYt3316925d5106|که تازه از این 50 هزار نفر تعدادیشون هم جدیدا به اون منطقه اومده بودن|که تازه از این 50 هزار نفر تعدادیشون هم جدیدا به اون منطقه اومده بودن
SnOOSOHIxUYt3322031d5911|منطقه ای که گفتیم از نظر اقتصادی و زیرساخت و فرهنگ خیلی عقب بود|منطقه ای که گفتیم از نظر اقتصادی و زیرساخت و فرهنگ خیلی عقب بود
SnOOSOHIxUYt3327942d7362|بخش عمده جمعیت اعراب منطقه که قرن ها بود که در اونجا ساکن بودن هم رعیت ها و کشاورزای فقیری بودن|بخش عمده جمعیت اعراب منطقه که قرن ها بود که در اونجا ساکن بودن هم رعیت ها و کشاورزای فقیری بودن
SnOOSOHIxUYt3335304d8171|که روی زمین های ارباباشون کار میکردن و بیشتر این ارباب ها ام در بیرون فلسطین زندگی میکردن|که روی زمین های ارباباشون کار میکردن و بیشتر این ارباب ها ام در بیرون فلسطین زندگی میکردن
SnOOSOHIxUYt3343475d5194|استراتژی اصلی صهیونیست ها در مرحله اول این بود|استراتژی اصلی صهیونیست ها در مرحله اول این بود
SnOOSOHIxUYt3348669d6590|خرید زمین در منطقه و اسکان یهودی هایی که حاضر بودن به اونجا مهاجرت کنن|خرید زمین در منطقه و اسکان یهودی هایی که حاضر بودن به اونجا مهاجرت کنن
SnOOSOHIxUYt3355259d5110|یهودی ها بدون این که هدف نهاییشون رو به اعراب بگن؛  شروع کردن به خریدن زمین|یهودی ها بدون این که هدف نهاییشون رو به اعراب بگن؛  شروع کردن به خریدن زمین
SnOOSOHIxUYt3360369d9483|و سرمایه و صنعت و دانش رو از اروپا در جهت توسعه و آبادانی فلسطین توسعه نیافته آوردن به اون منطقه|و سرمایه و صنعت و دانش رو از اروپا در جهت توسعه و آبادانی فلسطین توسعه نیافته آوردن به اون منطقه
SnOOSOHIxUYt3369852d4263|و مهاجرت گروهی یهودی ها به فلسطین رو استارت زدن|و مهاجرت گروهی یهودی ها به فلسطین رو استارت زدن
SnOOSOHIxUYt3374115d6043|برای قشر مذهبی یهود که خوب برگشتن به سرزمین فلسطین آرزوی دینی اونا بود|برای قشر مذهبی یهود که خوب برگشتن به سرزمین فلسطین آرزوی دینی اونا بود
SnOOSOHIxUYt3380158d12388|برای قشر سکولار هم اگر چه امکانات اونجا با اروپا قابل مقایسه نبود ولی مهم ترین نقطه قوتش این بود که در فلسطین دیگه خبری از یهودی ستیزی اروپایی ها نبود|برای قشر سکولار هم اگر چه امکانات اونجا با اروپا قابل مقایسه نبود ولی مهم ترین نقطه قوتش این بود که در فلسطین دیگه خبری از یهودی ستیزی اروپایی ها نبود
SnOOSOHIxUYt3392546d7406|کلا جدای از دلایل مذهبی، فلسطین انتخاب دم دست تر و راحت تری برای یهودی بود|کلا جدای از دلایل مذهبی، فلسطین انتخاب دم دست تر و راحت تری برای یهودی بود
